한국공항(005430),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2004-05-25,11400,11400,11000,11200,6050,35463.0,3166355.0
2004-05-27,11300,11550,11300,11300,7190,35780.0,3166355.0
2004-05-28,11400,11800,11400,11600,8210,36730.0,3166355.0
2004-05-31,11800,11800,11300,11400,3160,36096.0,3166355.0
2004-06-01,11300,11500,11250,11400,4900,36096.0,3166355.0
2004-06-02,11300,11650,11100,11300,2690,35780.0,3166355.0
2004-06-03,11500,11700,11000,11000,12180,34830.0,3166355.0
2004-06-04,11000,11250,10900,11250,3400,35621.0,3166355.0
2004-06-07,11500,11600,11400,11450,8830,36255.0,3166355.0
2004-06-08,11550,11650,11300,11400,3940,36096.0,3166355.0
2004-06-09,11550,11600,11300,11300,4340,35780.0,3166355.0
2004-06-10,11150,11350,11150,11200,5230,35463.0,3166355.0
2004-06-11,11250,11350,10800,10900,5780,34513.0,3166355.0
2004-06-14,10900,11100,10750,10800,1580,34197.0,3166355.0
2004-06-15,10750,10900,10500,10900,3660,34513.0,3166355.0
2004-06-16,10650,11000,10650,10900,3750,34513.0,3166355.0
2004-06-17,10650,10800,10600,10750,3580,34038.0,3166355.0
2004-06-18,10500,10850,10500,10550,3530,33405.0,3166355.0
2004-06-21,10500,10700,10500,10550,3290,33405.0,3166355.0
2004-06-22,10550,10700,10500,10700,5940,33880.0,3166355.0
2004-06-23,10600,10650,10300,10300,4870,32613.0,3166355.0
2004-06-24,10500,10700,10300,10550,5030,33405.0,3166355.0
2004-06-25,10500,10750,10500,10600,2640,33563.0,3166355.0
2004-06-28,10800,10850,10600,10700,3910,33880.0,3166355.0
2004-06-29,10500,10950,10500,10850,3590,34355.0,3166355.0
2004-06-30,10950,11350,10900,11350,11330,35938.0,3166355.0
2004-07-01,11400,11500,11050,11300,9920,35780.0,3166355.0
2004-07-02,11000,11100,10850,11000,3840,34830.0,3166355.0
2004-07-05,10800,11000,10750,10900,2520,34513.0,3166355.0
2004-07-06,11000,11300,10900,11150,6150,35305.0,3166355.0
2004-07-07,10800,11250,10800,11150,5010,35305.0,3166355.0
2004-07-08,11150,11150,10850,10900,2580,34513.0,3166355.0
2004-07-09,10750,11050,10750,11000,830,34830.0,3166355.0
2004-07-12,10900,10900,10700,10700,2830,33880.0,3166355.0
2004-07-13,10550,10700,10550,10700,3552,33880.0,3166355.0
2004-07-14,10700,10700,10500,10500,2900,33247.0,3166355.0
2004-07-15,10400,10650,10400,10650,2400,33722.0,3166355.0
2004-07-16,10650,10700,10450,10650,2360,33722.0,3166355.0
2004-07-19,10700,10750,10600,10600,3360,33563.0,3166355.0
2004-07-20,10600,10750,10500,10550,790,33405.0,3166355.0
2004-07-21,10700,10800,10600,10800,1870,34197.0,3166355.0
2004-07-22,10550,10700,10550,10600,1440,33563.0,3166355.0
2004-07-23,10700,11050,10700,10700,1730,33880.0,3166355.0
2004-07-26,10500,10700,10500,10550,901,33405.0,3166355.0
2004-07-27,10500,10700,10400,10700,2481,33880.0,3166355.0
2004-07-28,10600,10750,10400,10600,6870,33563.0,3166355.0
2004-07-29,10800,10800,10200,10350,8240,32772.0,3166355.0
2004-07-30,10450,10500,10200,10450,6770,33088.0,3166355.0
2004-08-02,10300,10400,10250,10400,4420,32930.0,3166355.0
2004-08-03,10200,10450,10000,10300,3300,32613.0,3166355.0
2004-08-04,10050,10500,10050,10250,3990,32455.0,3166355.0
2004-08-05,10500,10500,10200,10450,3560,33088.0,3166355.0
2004-08-06,10300,10400,10250,10250,1940,32455.0,3166355.0
2004-08-09,10400,10400,10250,10400,2580,32930.0,3166355.0
2004-08-10,10600,10950,10500,10650,4570,33722.0,3166355.0
2004-08-11,10550,10800,10450,10600,2080,33563.0,3166355.0
2004-08-12,10750,10750,10550,10750,7470,34038.0,3166355.0
2004-08-13,10800,10900,10500,10850,20870,34355.0,3166355.0
2004-08-16,10950,11000,10700,11000,7300,34830.0,3166355.0
2004-08-17,11250,11250,10700,10850,17710,34355.0,3166355.0
2004-08-18,10750,10950,10700,10800,6880,34197.0,3166355.0
2004-08-19,10850,11500,10800,11200,25729,35463.0,3166355.0
2004-08-20,11150,11800,10900,11200,20305,35463.0,3166355.0
2004-08-23,11250,11500,11150,11300,11873,35780.0,3166355.0
2004-08-24,11250,12200,11250,11900,35351,37680.0,3166355.0
2004-08-25,12000,12300,11600,11900,18100,37680.0,3166355.0
2004-08-26,11950,13650,11700,13650,177440,43221.0,3166355.0
2004-08-27,13700,14200,12900,13200,117149,41796.0,3166355.0
2004-08-30,13000,13500,12700,13100,62640,41479.0,3166355.0
2004-08-31,13300,14850,13200,13800,241170,43696.0,3166355.0
2004-09-01,14100,14200,13500,14000,58110,44329.0,3166355.0
2004-09-02,13800,13850,13000,13100,64790,41479.0,3166355.0
2004-09-03,13050,13300,12550,12550,79280,39738.0,3166355.0
2004-09-06,12400,13000,12400,12900,53680,40846.0,3166355.0
2004-09-07,13000,13000,12500,12500,30389,39579.0,3166355.0
2004-09-08,12600,13300,12600,13050,63820,41321.0,3166355.0
2004-09-09,13350,13500,12700,12950,44721,41004.0,3166355.0
2004-09-10,12800,12850,12600,12700,21720,40213.0,3166355.0
2004-09-13,13000,13000,12500,12600,21540,39896.0,3166355.0
2004-09-14,12800,13800,12650,13000,74650,41163.0,3166355.0
2004-09-15,13050,13100,12800,13000,21492,41163.0,3166355.0
2004-09-16,13050,13500,12800,12800,52968,40529.0,3166355.0
2004-09-17,12800,13100,12700,12800,26940,40529.0,3166355.0
2004-09-20,13000,13400,12700,13150,50670,41638.0,3166355.0
2004-09-21,13100,13750,12950,13700,82959,43379.0,3166355.0
2004-09-22,13800,13900,13100,13100,53310,41479.0,3166355.0
2004-09-23,12950,13050,12600,12900,38080,40846.0,3166355.0
2004-09-24,12700,13050,12700,13000,19480,41163.0,3166355.0
2004-09-30,12800,13200,12800,12800,17910,40529.0,3166355.0
2004-10-01,12800,13000,12600,12750,18580,40371.0,3166355.0
2004-10-04,13000,13100,12750,12900,22980,40846.0,3166355.0
2004-10-05,12950,13100,12800,12850,17139,40688.0,3166355.0
2004-10-06,12900,12950,12800,12900,19200,40846.0,3166355.0
2004-10-07,13050,13800,13000,13100,80030,41479.0,3166355.0
2004-10-08,13000,13400,12950,13100,23220,41479.0,3166355.0
2004-10-11,13000,13400,13000,13100,23870,41479.0,3166355.0
2004-10-12,13350,14350,13250,13600,142040,43062.0,3166355.0
2004-10-13,13950,14300,13550,13750,62301,43537.0,3166355.0
2004-10-14,13700,14150,13550,13650,36010,43221.0,3166355.0
2004-10-15,13550,14850,13400,14300,96035,45279.0,3166355.0
2004-10-18,14500,15450,14250,14850,140425,47020.0,3166355.0
2004-10-19,15000,15000,14450,14800,50260,46862.0,3166355.0
2004-10-20,15100,15500,13600,13600,106170,43062.0,3166355.0
2004-10-21,13700,13850,13200,13450,35559,42587.0,3166355.0
2004-10-22,13500,13550,13200,13350,26832,42271.0,3166355.0
2004-10-25,13000,13350,12850,13050,39250,41321.0,3166355.0
2004-10-26,13100,13350,13050,13100,14087,41479.0,3166355.0
2004-10-27,13350,13500,13100,13300,10960,42113.0,3166355.0
2004-10-28,13600,13650,13400,13550,17110,42904.0,3166355.0
2004-10-29,13600,13600,13250,13450,11760,42587.0,3166355.0
2004-11-01,13400,13750,13400,13650,8720,43221.0,3166355.0
2004-11-02,13850,14200,13800,13850,27760,43854.0,3166355.0
2004-11-03,13900,14000,13550,13650,15880,43221.0,3166355.0
2004-11-04,13650,13750,13400,13400,9650,42429.0,3166355.0
2004-11-05,13650,13700,13400,13450,15150,42587.0,3166355.0
2004-11-08,13500,13500,13100,13400,14910,42429.0,3166355.0
2004-11-09,13400,13750,13300,13450,13110,42587.0,3166355.0
2004-11-10,13500,14200,13500,14200,51510,44962.0,3166355.0
2004-11-11,14000,14500,14000,14300,23920,45279.0,3166355.0
2004-11-12,14500,14650,14200,14300,18221,45279.0,3166355.0
2004-11-15,14400,14400,13850,14100,18980,44646.0,3166355.0
2004-11-16,14100,14200,13500,13600,39230,43062.0,3166355.0
2004-11-17,13600,13900,13600,13800,13670,43696.0,3166355.0
2004-11-18,14150,14150,13550,13650,14520,43221.0,3166355.0
2004-11-19,13600,13650,13550,13600,8800,43062.0,3166355.0
2004-11-22,13500,13600,13350,13450,7970,42587.0,3166355.0
2004-11-23,13400,13650,13400,13550,4330,42904.0,3166355.0
2004-11-24,13550,13600,13450,13550,6360,42904.0,3166355.0
2004-11-25,13650,14850,13650,14500,77100,45912.0,3166355.0
2004-11-26,14700,14700,14050,14400,22073,45596.0,3166355.0
2004-11-29,14500,14850,14150,14400,32610,45596.0,3166355.0
2004-11-30,14600,15350,14500,14650,67790,46387.0,3166355.0
2004-12-01,14500,14700,14200,14650,31960,46387.0,3166355.0
2004-12-02,15000,15300,14700,15000,48730,47495.0,3166355.0
2004-12-03,15250,16400,15150,15700,110680,49712.0,3166355.0
2004-12-06,15700,16000,15400,15950,32290,50503.0,3166355.0
2004-12-07,15950,16700,15600,16200,59721,51295.0,3166355.0
2004-12-08,16350,16600,15900,16200,31170,51295.0,3166355.0
2004-12-09,16250,17250,16250,16700,76820,52878.0,3166355.0
2004-12-10,17000,17100,15700,16300,39700,51612.0,3166355.0
2004-12-13,16300,16700,15650,16000,40890,50662.0,3166355.0
2004-12-14,15750,16400,15650,16000,40340,50662.0,3166355.0
2004-12-15,16100,16450,16000,16400,27440,51928.0,3166355.0
2004-12-16,16800,17100,16450,16450,33880,52087.0,3166355.0
2004-12-17,16500,16900,16450,16800,18579,53195.0,3166355.0
2004-12-20,16800,17250,16550,17000,27279,53828.0,3166355.0
2004-12-21,17200,17300,16700,16900,9600,53511.0,3166355.0
2004-12-22,16900,17200,16400,16500,46980,52245.0,3166355.0
2004-12-23,16550,16700,16000,16000,19720,50662.0,3166355.0
2004-12-24,16500,16500,15600,15900,22530,50345.0,3166355.0
2004-12-27,15750,16000,15450,15450,12251,48920.0,3166355.0
2004-12-28,15450,15750,15200,15550,36520,49237.0,3166355.0
2004-12-29,15250,15500,15200,15500,17620,49079.0,3166355.0
2004-12-30,15500,15750,15350,15700,8103,49712.0,3166355.0
2005-01-03,15550,15850,15400,15600,21270,49395.0,3166355.0
2005-01-04,15600,15600,15000,15150,23480,47970.0,3166355.0
2005-01-05,15000,15050,14750,14950,19160,47337.0,3166355.0
2005-01-06,14900,15150,14700,14850,32310,47020.0,3166355.0
2005-01-07,14850,15100,14750,14850,15580,47020.0,3166355.0
2005-01-10,14850,14900,14650,14650,20520,46387.0,3166355.0
2005-01-11,14550,14850,14550,14800,14540,46862.0,3166355.0
2005-01-12,14850,14850,14450,14500,12070,45912.0,3166355.0
2005-01-13,14500,14700,14350,14700,9640,46545.0,3166355.0
2005-01-14,14600,14850,14500,14800,16787,46862.0,3166355.0
2005-01-17,14900,15250,14850,15000,28127,47495.0,3166355.0
2005-01-18,15100,15100,14600,14950,33590,47337.0,3166355.0
2005-01-19,14800,15250,14800,15250,15500,48287.0,3166355.0
2005-01-20,15300,15900,15300,15550,30590,49237.0,3166355.0
2005-01-21,15500,15700,15400,15400,20740,48762.0,3166355.0
2005-01-24,15400,15500,14950,15100,31080,47812.0,3166355.0
2005-01-25,15150,15600,15100,15350,14940,48604.0,3166355.0
2005-01-26,15500,15500,14950,15000,34380,47495.0,3166355.0
2005-01-27,15050,15150,14950,15000,11110,47495.0,3166355.0
2005-01-28,15000,15400,15000,15300,18960,48445.0,3166355.0
2005-01-31,15600,15600,15150,15300,18250,48445.0,3166355.0
2005-02-01,15400,15850,15400,15750,28150,49870.0,3166355.0
2005-02-02,15800,16300,15450,16300,35460,51612.0,3166355.0
2005-02-03,16100,16600,16000,16300,28090,51612.0,3166355.0
2005-02-04,16200,16200,15700,15700,16590,49712.0,3166355.0
2005-02-07,15700,15900,15500,15650,18930,49553.0,3166355.0
2005-02-11,15500,16200,15350,16050,41360,50820.0,3166355.0
2005-02-14,15950,16400,15850,16100,28840,50978.0,3166355.0
2005-02-15,16200,16200,15800,16150,11960,51137.0,3166355.0
2005-02-16,16300,17050,16250,16550,74190,52403.0,3166355.0
2005-02-17,16600,16800,16300,16450,14700,52087.0,3166355.0
2005-02-18,16300,17250,16000,17000,64370,53828.0,3166355.0
2005-02-21,17000,17850,16900,17700,50750,56044.0,3166355.0
2005-02-22,17900,17950,17200,17400,39790,55095.0,3166355.0
2005-02-23,17150,18250,16800,17800,33590,56361.0,3166355.0
2005-02-24,18250,18850,17800,17800,48120,56361.0,3166355.0
2005-02-25,18000,18600,17650,18300,42850,57944.0,3166355.0
2005-02-28,17800,18450,17600,18450,84640,58419.0,3166355.0
2005-03-02,18600,19000,18100,18300,33220,57944.0,3166355.0
2005-03-03,18550,18550,17900,18250,26570,57786.0,3166355.0
2005-03-04,18500,20950,18500,20950,124510,66335.0,3166355.0
2005-03-07,22000,22800,20450,21000,113000,66493.0,3166355.0
2005-03-08,21250,22000,19600,20850,41180,66019.0,3166355.0
2005-03-09,20800,21100,19850,21000,47790,66493.0,3166355.0
2005-03-10,20700,23200,20650,22600,97940,71560.0,3166355.0
2005-03-11,22200,22450,21000,22100,41580,69976.0,3166355.0
2005-03-14,21600,22300,21500,21800,25880,69027.0,3166355.0
2005-03-15,21800,21800,19400,19600,35070,62061.0,3166355.0
2005-03-16,19400,20400,19100,20000,30580,63327.0,3166355.0
2005-03-17,19600,19700,18700,19250,42380,60952.0,3166355.0
2005-03-18,18750,19200,18250,18350,26040,58103.0,3166355.0
2005-03-21,18100,18200,17550,17900,38111,56678.0,3166355.0
2005-03-22,17700,18350,17650,17650,19198,55886.0,3166355.0
2005-03-23,17550,18100,17500,17800,12890,56361.0,3166355.0
2005-03-24,17800,18500,17400,17400,12369,55095.0,3166355.0
2005-03-25,17400,17900,17400,17800,2860,56361.0,3166355.0
2005-03-28,17600,18250,17600,18150,8740,57469.0,3166355.0
2005-03-29,18150,18200,17400,17450,8770,55253.0,3166355.0
2005-03-30,17300,17600,17200,17400,5440,55095.0,3166355.0
2005-03-31,17400,17850,17400,17600,6664,55728.0,3166355.0
2005-04-01,17450,17800,17400,17550,7040,55570.0,3166355.0
2005-04-04,17500,18000,17300,18000,6327,56994.0,3166355.0
2005-04-06,17800,18600,17800,18000,11080,56994.0,3166355.0
2005-04-07,18300,18650,18000,18400,13700,58261.0,3166355.0
2005-04-08,18650,18900,18200,18500,6600,58578.0,3166355.0
2005-04-11,18250,18500,17700,17900,7390,56678.0,3166355.0
2005-04-12,17800,18100,17700,17900,2170,56678.0,3166355.0
2005-04-13,17900,18300,17850,18000,5150,56994.0,3166355.0
2005-04-14,17900,17950,17400,17500,7672,55411.0,3166355.0
2005-04-15,17350,17450,16700,16900,12230,53511.0,3166355.0
2005-04-18,16700,16900,16100,16300,15160,51612.0,3166355.0
2005-04-19,16200,16700,16200,16650,6490,52720.0,3166355.0
2005-04-20,16950,17000,16700,16750,6985,53036.0,3166355.0
2005-04-21,16150,16600,16100,16500,4340,52245.0,3166355.0
2005-04-22,16700,16850,16400,16400,7005,51928.0,3166355.0
2005-04-25,16200,17000,16200,16800,7750,53195.0,3166355.0
2005-04-26,16800,16850,14300,16800,12180,53195.0,3166355.0
2005-04-27,16400,16500,15850,15850,18199,50187.0,3166355.0
2005-04-28,15950,16250,15200,15400,18026,48762.0,3166355.0
2005-04-29,15150,15500,15150,15400,14030,48762.0,3166355.0
2005-05-02,15200,15750,15200,15600,2660,49395.0,3166355.0
2005-05-03,15350,15900,15350,15700,7220,49712.0,3166355.0
2005-05-04,15500,16250,15500,16200,17540,51295.0,3166355.0
2005-05-06,15900,16200,15900,16150,3560,51137.0,3166355.0
2005-05-09,16300,16300,15500,15850,5120,50187.0,3166355.0
2005-05-10,15900,15950,15850,15850,3170,50187.0,3166355.0
2005-05-11,15450,15800,15350,15800,3960,50028.0,3166355.0
2005-05-12,15500,15800,15500,15800,2670,50028.0,3166355.0
2005-05-13,15450,15700,15400,15400,3490,48762.0,3166355.0
2005-05-16,15250,15800,15250,15650,3410,49553.0,3166355.0
2005-05-17,15700,15800,15400,15400,4790,48762.0,3166355.0
2005-05-18,15400,15550,15400,15500,1410,49079.0,3166355.0
2005-05-19,15500,15800,15500,15700,6590,49712.0,3166355.0
2005-05-20,16000,16000,15600,15650,2970,49553.0,3166355.0
2005-05-23,15900,15900,15600,15900,1890,50345.0,3166355.0
2005-05-24,15750,15900,15600,15800,9850,50028.0,3166355.0
2005-05-25,15800,15800,15400,15600,5320,49395.0,3166355.0
2005-05-26,15500,15500,15250,15500,8793,49079.0,3166355.0
2005-05-27,15500,15800,15450,15750,5561,49870.0,3166355.0
2005-05-30,15800,16100,15700,16100,6550,50978.0,3166355.0
2005-05-31,15900,16100,15800,16100,6680,50978.0,3166355.0
2005-06-01,16050,16050,15900,15950,4511,50503.0,3166355.0
2005-06-02,16200,16200,15900,16050,4670,50820.0,3166355.0
2005-06-03,16250,16450,15700,16400,16100,51928.0,3166355.0
2005-06-07,16100,16400,15900,16400,5571,51928.0,3166355.0
2005-06-08,16400,16500,16150,16350,5090,51770.0,3166355.0
2005-06-09,16000,16400,16000,16300,9831,51612.0,3166355.0
2005-06-10,16650,16650,16300,16400,10719,51928.0,3166355.0
2005-06-13,16300,16400,16100,16150,9061,51137.0,3166355.0
2005-06-14,16150,16150,15500,15650,20002,49553.0,3166355.0
2005-06-15,15550,16050,15500,16000,7050,50662.0,3166355.0
2005-06-16,16000,16150,15750,16100,5270,50978.0,3166355.0
2005-06-17,16000,16050,15800,15900,3020,50345.0,3166355.0
2005-06-20,15750,15750,15600,15750,5420,49870.0,3166355.0
2005-06-21,15650,15950,15550,15700,2880,49712.0,3166355.0
2005-06-22,15600,15850,15600,15850,8470,50187.0,3166355.0
2005-06-23,15800,16700,15800,16600,20050,52561.0,3166355.0
2005-06-24,16250,17250,16250,16750,20130,53036.0,3166355.0
2005-06-27,16600,16650,16350,16400,10090,51928.0,3166355.0
2005-06-28,16350,16400,15800,16400,17450,51928.0,3166355.0
2005-06-29,16300,17000,16300,17000,20360,53828.0,3166355.0
2005-06-30,16850,17800,16750,17400,32150,55095.0,3166355.0
2005-07-01,17700,18450,17400,18450,35780,58419.0,3166355.0
2005-07-04,18400,18550,18000,18500,18190,58578.0,3166355.0
2005-07-05,18500,19150,18300,18700,43506,59211.0,3166355.0
2005-07-06,18700,18800,18300,18700,20950,59211.0,3166355.0
2005-07-07,18650,18900,18400,18900,29060,59844.0,3166355.0
2005-07-08,18400,19800,18400,19300,42050,61111.0,3166355.0
2005-07-11,19800,19800,18700,19000,15517,60161.0,3166355.0
2005-07-12,18900,19200,18700,19200,15250,60794.0,3166355.0
2005-07-13,19000,19400,18800,19100,9290,60477.0,3166355.0
2005-07-14,18950,20000,18950,20000,18570,63327.0,3166355.0
2005-07-15,19850,20000,19200,19950,14158,63169.0,3166355.0
2005-07-18,19600,20150,19600,19800,7360,62694.0,3166355.0
2005-07-19,19800,19800,19450,19800,2510,62694.0,3166355.0
2005-07-20,20100,21500,19350,20150,77180,63802.0,3166355.0
2005-07-21,20200,20550,19650,20000,25291,63327.0,3166355.0
2005-07-22,19650,19950,19100,19650,12771,62219.0,3166355.0
2005-07-25,19450,19900,19350,19400,11300,61427.0,3166355.0
2005-07-26,20300,20500,19650,20500,38600,64910.0,3166355.0
2005-07-27,20700,22300,20650,21900,136765,69343.0,3166355.0
2005-07-28,21650,22000,21000,22000,59730,69660.0,3166355.0
2005-07-29,22300,22300,21450,21800,23690,69027.0,3166355.0
2005-08-01,21650,21700,20900,21600,30230,68393.0,3166355.0
2005-08-02,21400,21650,21100,21650,15820,68552.0,3166355.0
2005-08-03,21250,21950,21100,21400,15740,67760.0,3166355.0
2005-08-04,20200,21150,20200,21150,15780,66968.0,3166355.0
2005-08-05,20500,20600,20400,20450,7850,64752.0,3166355.0
2005-08-08,20100,20250,19750,20200,12570,63960.0,3166355.0
2005-08-09,19650,20900,19650,20300,11100,64277.0,3166355.0
2005-08-10,20300,20900,20100,20650,15680,65385.0,3166355.0
2005-08-11,20950,20950,20350,20900,2800,66177.0,3166355.0
2005-08-12,20900,21500,20400,21500,11910,68077.0,3166355.0
2005-08-16,21500,21700,21200,21600,12690,68393.0,3166355.0
2005-08-17,21600,22000,21400,22000,9900,69660.0,3166355.0
2005-08-18,22000,22100,21500,21600,6750,68393.0,3166355.0
2005-08-19,22000,22300,21800,22000,18000,69660.0,3166355.0
2005-08-22,21850,22300,21400,22300,8660,70610.0,3166355.0
2005-08-23,21750,22350,21750,21900,3370,69343.0,3166355.0
2005-08-24,22200,22200,21450,21800,4310,69027.0,3166355.0
2005-08-25,21800,22000,21600,21950,4430,69501.0,3166355.0
2005-08-26,22300,22300,21800,22200,3790,70293.0,3166355.0
2005-08-29,21700,22000,21200,22000,4730,69660.0,3166355.0
2005-08-30,22000,22200,21650,21700,3870,68710.0,3166355.0
2005-08-31,21350,21900,21350,21700,1650,68710.0,3166355.0
2005-09-01,22000,22000,21450,21550,3990,68235.0,3166355.0
2005-09-02,21550,21850,21150,21850,3730,69185.0,3166355.0
2005-09-05,22400,22400,21500,21750,750,68868.0,3166355.0
2005-09-06,21400,22000,21400,21750,2800,68868.0,3166355.0
2005-09-07,21500,21850,21400,21800,2180,69027.0,3166355.0
2005-09-08,21500,22000,21500,21950,2990,69501.0,3166355.0
2005-09-09,22000,22000,21700,21950,2320,69501.0,3166355.0
2005-09-12,22200,24000,21900,23900,39626,75676.0,3166355.0
2005-09-13,23900,26650,23200,25700,30450,81375.0,3166355.0
2005-09-14,25100,27900,24000,27000,18233,85492.0,3166355.0
2005-09-15,27800,28000,26500,28000,17681,88658.0,3166355.0
2005-09-16,27300,28500,27300,27300,21290,86441.0,3166355.0
2005-09-20,28350,28350,27000,28300,12820,89608.0,3166355.0
2005-09-21,28000,28500,27050,28500,13290,90241.0,3166355.0
2005-09-22,28000,30500,27300,29950,10460,94832.0,3166355.0
2005-09-23,29950,30000,28500,29300,8180,92774.0,3166355.0
2005-09-26,29750,29750,28700,29200,8750,92458.0,3166355.0
2005-09-27,28850,29300,27950,28000,10090,88658.0,3166355.0
2005-09-28,27850,28950,27500,27800,9150,88025.0,3166355.0
2005-09-29,28050,28050,27000,27850,13170,88183.0,3166355.0
2005-09-30,28400,29000,27550,29000,12580,91824.0,3166355.0
2005-10-04,28550,29300,28000,28700,20070,90874.0,3166355.0
2005-10-05,28650,30900,28050,29900,15840,94674.0,3166355.0
2005-10-06,29500,30250,28700,29600,4120,93724.0,3166355.0
2005-10-07,29600,30100,29100,30100,7720,95307.0,3166355.0
2005-10-10,30400,30450,29600,30450,4720,96416.0,3166355.0
2005-10-11,29850,30400,29700,30050,2260,95149.0,3166355.0
